match_id,season,gameweek,match_date,home_team,away_team,home_score,away_score,home_goals,away_goals,status,result
20180091,2018-19,10,2018-10-27T00:00:00Z,Liverpool FC,Cardiff City FC,4,1,4,1,FINISHED,H
20180092,2018-19,10,2018-10-27T00:00:00Z,Southampton FC,Newcastle United FC,0,0,0,0,FINISHED,D
20180093,2018-19,10,2018-10-27T00:00:00Z,Fulham FC,AFC Bournemouth,0,3,0,3,FINISHED,A
20180094,2018-19,10,2018-10-27T00:00:00Z,Brighton & Hove Albion FC,Wolverhampton Wanderers FC,1,0,1,0,FINISHED,H
20180095,2018-19,10,2018-10-27T00:00:00Z,Leicester City FC,West Ham United FC,1,1,1,1,FINISHED,D
20180096,2018-19,10,2018-10-28T00:00:00Z,Burnley FC,Chelsea FC,0,4,0,4,FINISHED,A
20180097,2018-19,10,2018-10-28T00:00:00Z,Crystal Palace FC,Arsenal FC,2,2,2,2,FINISHED,D
20180098,2018-19,10,2018-10-28T00:00:00Z,Manchester United FC,Everton FC,2,1,2,1,FINISHED,H
20180099,2018-19,11,2018-10-29T00:00:00Z,Tottenham Hotspur FC,Manchester City FC,0,1,0,1,FINISHED,A
20180100,2018-19,11,2018-11-03T00:00:00Z,Newcastle United FC,Watford FC,1,0,1,0,FINISHED,H
20180101,2018-19,11,2018-11-03T00:00:00Z,Everton FC,Brighton & Hove Albion FC,3,1,3,1,FINISHED,H
20180102,2018-19,11,2018-11-03T00:00:00Z,Wolverhampton Wanderers FC,Tottenham Hotspur FC,2,3,2,3,FINISHED,A
20180103,2018-19,11,2018-11-03T00:00:00Z,AFC Bournemouth,Manchester United FC,1,2,1,2,FINISHED,A
20180104,2018-19,11,2018-11-03T00:00:00Z,Arsenal FC,Liverpool FC,1,1,1,1,FINISHED,D
20180105,2018-19,11,2018-11-03T00:00:00Z,Cardiff City FC,Leicester City FC,0,1,0,1,FINISHED,A
20180106,2018-19,11,2018-11-03T00:00:00Z,West Ham United FC,Burnley FC,4,2,4,2,FINISHED,H
20180107,2018-19,11,2018-11-04T00:00:00Z,Chelsea FC,Crystal Palace FC,3,1,3,1,FINISHED,H
20180108,2018-19,11,2018-11-04T00:00:00Z,Manchester City FC,Southampton FC,6,1,6,1,FINISHED,H
20180109,2018-19,12,2018-11-05T00:00:00Z,Huddersfield Town AFC,Fulham FC,1,0,1,0,FINISHED,H
20180110,2018-19,12,2018-11-10T00:00:00Z,Cardiff City FC,Brighton & Hove Albion FC,2,1,2,1,FINISHED,H
20180111,2018-19,12,2018-11-10T00:00:00Z,Crystal Palace FC,Tottenham Hotspur FC,0,1,0,1,FINISHED,A
20180112,2018-19,12,2018-11-10T00:00:00Z,Huddersfield Town AFC,West Ham United FC,1,1,1,1,FINISHED,D
20180113,2018-19,12,2018-11-10T00:00:00Z,Leicester City FC,Burnley FC,0,0,0,0,FINISHED,D
20180114,2018-19,12,2018-11-10T00:00:00Z,Newcastle United FC,AFC Bournemouth,2,1,2,1,FINISHED,H
20180115,2018-19,12,2018-11-10T00:00:00Z,Southampton FC,Watford FC,1,1,1,1,FINISHED,D
20180116,2018-19,12,2018-11-11T00:00:00Z,Liverpool FC,Fulham FC,2,0,2,0,FINISHED,H
20180117,2018-19,12,2018-11-11T00:00:00Z,Manchester City FC,Manchester United FC,3,1,3,1,FINISHED,H
20180118,2018-19,12,2018-11-11T00:00:00Z,Chelsea FC,Everton FC,0,0,0,0,FINISHED,D
20180119,2018-19,12,2018-11-11T00:00:00Z,Arsenal FC,Wolverhampton Wanderers FC,1,1,1,1,FINISHED,D
20180120,2018-19,13,2018-11-24T00:00:00Z,Brighton & Hove Albion FC,Leicester City FC,1,1,1,1,FINISHED,D
20180121,2018-19,13,2018-11-24T00:00:00Z,Everton FC,Cardiff City FC,1,0,1,0,FINISHED,H
20180122,2018-19,13,2018-11-24T00:00:00Z,Fulham FC,Southampton FC,3,2,3,2,FINISHED,H
20180123,2018-19,13,2018-11-24T00:00:00Z,Manchester United FC,Crystal Palace FC,0,0,0,0,FINISHED,D
20180124,2018-19,13,2018-11-24T00:00:00Z,Tottenham Hotspur FC,Chelsea FC,3,1,3,1,FINISHED,H
20180125,2018-19,13,2018-11-24T00:00:00Z,Watford FC,Liverpool FC,0,3,0,3,FINISHED,A
20180126,2018-19,13,2018-11-24T00:00:00Z,West Ham United FC,Manchester City FC,0,4,0,4,FINISHED,A
20180127,2018-19,13,2018-11-25T00:00:00Z,AFC Bournemouth,Arsenal FC,1,2,1,2,FINISHED,A
20180128,2018-19,13,2018-11-25T00:00:00Z,Wolverhampton Wanderers FC,Huddersfield Town AFC,0,2,0,2,FINISHED,A
20180129,2018-19,14,2018-11-26T00:00:00Z,Burnley FC,Newcastle United FC,1,2,1,2,FINISHED,A
20180130,2018-19,14,2018-11-30T00:00:00Z,Cardiff City FC,Wolverhampton Wanderers FC,2,1,2,1,FINISHED,H
20180131,2018-19,14,2018-12-01T00:00:00Z,Crystal Palace FC,Burnley FC,2,0,2,0,FINISHED,H
20180132,2018-19,14,2018-12-01T00:00:00Z,Huddersfield Town AFC,Brighton & Hove Albion FC,1,2,1,2,FINISHED,A
20180133,2018-19,14,2018-12-01T00:00:00Z,Leicester City FC,Watford FC,2,0,2,0,FINISHED,H
20180134,2018-19,14,2018-12-01T00:00:00Z,Manchester City FC,AFC Bournemouth,3,1,3,1,FINISHED,H
20180135,2018-19,14,2018-12-01T00:00:00Z,Newcastle United FC,West Ham United FC,0,3,0,3,FINISHED,A
20180136,2018-19,14,2018-12-01T00:00:00Z,Southampton FC,Manchester United FC,2,2,2,2,FINISHED,D
20180137,2018-19,14,2018-12-02T00:00:00Z,Arsenal FC,Tottenham Hotspur FC,4,2,4,2,FINISHED,H
20180138,2018-19,14,2018-12-02T00:00:00Z,Chelsea FC,Fulham FC,2,0,2,0,FINISHED,H
20180139,2018-19,14,2018-12-02T00:00:00Z,Liverpool FC,Everton FC,1,0,1,0,FINISHED,H
20180140,2018-19,15,2018-12-04T00:00:00Z,West Ham United FC,Cardiff City FC,3,1,3,1,FINISHED,H
20180141,2018-19,15,2018-12-04T00:00:00Z,Watford FC,Manchester City FC,1,2,1,2,FINISHED,A
20180142,2018-19,15,2018-12-04T00:00:00Z,AFC Bournemouth,Huddersfield Town AFC,2,1,2,1,FINISHED,H
20180143,2018-19,15,2018-12-04T00:00:00Z,Brighton & Hove Albion FC,Crystal Palace FC,3,1,3,1,FINISHED,H
20180144,2018-19,15,2018-12-05T00:00:00Z,Burnley FC,Liverpool FC,1,3,1,3,FINISHED,A
20180145,2018-19,15,2018-12-05T00:00:00Z,Everton FC,Newcastle United FC,1,1,1,1,FINISHED,D
20180146,2018-19,15,2018-12-05T00:00:00Z,Fulham FC,Leicester City FC,1,1,1,1,FINISHED,D
20180147,2018-19,15,2018-12-05T00:00:00Z,Manchester United FC,Arsenal FC,2,2,2,2,FINISHED,D
20180148,2018-19,15,2018-12-05T00:00:00Z,Tottenham Hotspur FC,Southampton FC,3,1,3,1,FINISHED,H
20180149,2018-19,15,2018-12-05T00:00:00Z,Wolverhampton Wanderers FC,Chelsea FC,2,1,2,1,FINISHED,H
20180150,2018-19,16,2018-12-08T00:00:00Z,Burnley FC,Brighton & Hove Albion FC,1,0,1,0,FINISHED,H
20180151,2018-19,16,2018-12-08T00:00:00Z,West Ham United FC,Crystal Palace FC,3,2,3,2,FINISHED,H
20180152,2018-19,16,2018-12-08T00:00:00Z,Manchester United FC,Fulham FC,4,1,4,1,FINISHED,H
20180153,2018-19,16,2018-12-08T00:00:00Z,Leicester City FC,Tottenham Hotspur FC,0,2,0,2,FINISHED,A
20180154,2018-19,16,2018-12-08T00:00:00Z,AFC Bournemouth,Liverpool FC,0,4,0,4,FINISHED,A
20180155,2018-19,16,2018-12-08T00:00:00Z,Cardiff City FC,Southampton FC,1,0,1,0,FINISHED,H
20180156,2018-19,16,2018-12-08T00:00:00Z,Arsenal FC,Huddersfield Town AFC,1,0,1,0,FINISHED,H
20180157,2018-19,16,2018-12-08T00:00:00Z,Chelsea FC,Manchester City FC,2,0,2,0,FINISHED,H
20180158,2018-19,16,2018-12-09T00:00:00Z,Newcastle United FC,Wolverhampton Wanderers FC,1,2,1,2,FINISHED,A
20180159,2018-19,17,2018-12-10T00:00:00Z,Everton FC,Watford FC,2,2,2,2,FINISHED,D
20180160,2018-19,17,2018-12-15T00:00:00Z,Watford FC,Cardiff City FC,3,2,3,2,FINISHED,H
20180161,2018-19,17,2018-12-15T00:00:00Z,Wolverhampton Wanderers FC,AFC Bournemouth,2,0,2,0,FINISHED,H
20180162,2018-19,17,2018-12-15T00:00:00Z,Tottenham Hotspur FC,Burnley FC,1,0,1,0,FINISHED,H
20180163,2018-19,17,2018-12-15T00:00:00Z,Huddersfield Town AFC,Newcastle United FC,0,1,0,1,FINISHED,A
20180164,2018-19,17,2018-12-15T00:00:00Z,Fulham FC,West Ham United FC,0,2,0,2,FINISHED,A
20180165,2018-19,17,2018-12-15T00:00:00Z,Crystal Palace FC,Leicester City FC,1,0,1,0,FINISHED,H
20180166,2018-19,17,2018-12-15T00:00:00Z,Manchester City FC,Everton FC,3,1,3,1,FINISHED,H
20180167,2018-19,17,2018-12-16T00:00:00Z,Brighton & Hove Albion FC,Chelsea FC,1,2,1,2,FINISHED,A
20180168,2018-19,17,2018-12-16T00:00:00Z,Liverpool FC,Manchester United FC,3,1,3,1,FINISHED,H
20180169,2018-19,17,2018-12-16T00:00:00Z,Southampton FC,Arsenal FC,3,2,3,2,FINISHED,H
20180170,2018-19,18,2018-12-21T00:00:00Z,Wolverhampton Wanderers FC,Liverpool FC,0,2,0,2,FINISHED,A
20180171,2018-19,18,2018-12-22T00:00:00Z,Cardiff City FC,Manchester United FC,1,5,1,5,FINISHED,A
20180172,2018-19,18,2018-12-22T00:00:00Z,Arsenal FC,Burnley FC,3,1,3,1,FINISHED,H
20180173,2018-19,18,2018-12-22T00:00:00Z,AFC Bournemouth,Brighton & Hove Albion FC,2,0,2,0,FINISHED,H
20180174,2018-19,18,2018-12-22T00:00:00Z,Chelsea FC,Leicester City FC,0,1,0,1,FINISHED,A
20180175,2018-19,18,2018-12-22T00:00:00Z,Huddersfield Town AFC,Southampton FC,1,3,1,3,FINISHED,A
20180176,2018-19,18,2018-12-22T00:00:00Z,Manchester City FC,Crystal Palace FC,2,3,2,3,FINISHED,A
20180177,2018-19,18,2018-12-22T00:00:00Z,Newcastle United FC,Fulham FC,0,0,0,0,FINISHED,D
20180178,2018-19,18,2018-12-22T00:00:00Z,West Ham United FC,Watford FC,0,2,0,2,FINISHED,A
20180179,2018-19,19,2018-12-23T00:00:00Z,Everton FC,Tottenham Hotspur FC,2,6,2,6,FINISHED,A
20180180,2018-19,19,2018-12-26T00:00:00Z,Liverpool FC,Newcastle United FC,4,0,4,0,FINISHED,H
20180181,2018-19,19,2018-12-26T00:00:00Z,Manchester United FC,Huddersfield Town AFC,3,1,3,1,FINISHED,H
20180182,2018-19,19,2018-12-26T00:00:00Z,Leicester City FC,Manchester City FC,2,1,2,1,FINISHED,H
20180183,2018-19,19,2018-12-26T00:00:00Z,Tottenham Hotspur FC,AFC Bournemouth,5,0,5,0,FINISHED,H
20180184,2018-19,19,2018-12-26T00:00:00Z,Crystal Palace FC,Cardiff City FC,0,0,0,0,FINISHED,D
20180185,2018-19,19,2018-12-26T00:00:00Z,Burnley FC,Everton FC,1,5,1,5,FINISHED,A
20180186,2018-19,19,2018-12-26T00:00:00Z,Brighton & Hove Albion FC,Arsenal FC,1,1,1,1,FINISHED,D
20180187,2018-19,19,2018-12-26T00:00:00Z,Fulham FC,Wolverhampton Wanderers FC,1,1,1,1,FINISHED,D
20180188,2018-19,19,2018-12-26T00:00:00Z,Watford FC,Chelsea FC,1,2,1,2,FINISHED,A
20180189,2018-19,20,2018-12-27T00:00:00Z,Southampton FC,West Ham United FC,1,2,1,2,FINISHED,A
20180190,2018-19,20,2018-12-29T00:00:00Z,Brighton & Hove Albion FC,Everton FC,1,0,1,0,FINISHED,H
20180191,2018-19,20,2018-12-29T00:00:00Z,Fulham FC,Huddersfield Town AFC,1,0,1,0,FINISHED,H
20180192,2018-19,20,2018-12-29T00:00:00Z,Leicester City FC,Cardiff City FC,0,1,0,1,FINISHED,A
20180193,2018-19,20,2018-12-29T00:00:00Z,Liverpool FC,Arsenal FC,5,1,5,1,FINISHED,H
20180194,2018-19,20,2018-12-29T00:00:00Z,Tottenham Hotspur FC,Wolverhampton Wanderers FC,1,3,1,3,FINISHED,A
20180195,2018-19,20,2018-12-29T00:00:00Z,Watford FC,Newcastle United FC,1,1,1,1,FINISHED,D
20180196,2018-19,20,2018-12-30T00:00:00Z,Burnley FC,West Ham United FC,2,0,2,0,FINISHED,H
20180197,2018-19,20,2018-12-30T00:00:00Z,Crystal Palace FC,Chelsea FC,0,1,0,1,FINISHED,A
20180198,2018-19,20,2018-12-30T00:00:00Z,Manchester United FC,AFC Bournemouth,4,1,4,1,FINISHED,H
20180199,2018-19,20,2018-12-30T00:00:00Z,Southampton FC,Manchester City FC,1,3,1,3,FINISHED,A
20180200,2018-19,21,2019-01-01T00:00:00Z,Everton FC,Leicester City FC,0,1,0,1,FINISHED,A
20180201,2018-19,21,2019-01-01T00:00:00Z,Cardiff City FC,Tottenham Hotspur FC,0,3,0,3,FINISHED,A
20180202,2018-19,21,2019-01-01T00:00:00Z,Arsenal FC,Fulham FC,4,1,4,1,FINISHED,H
20180203,2018-19,21,2019-01-02T00:00:00Z,AFC Bournemouth,Watford FC,3,3,3,3,FINISHED,D
20180204,2018-19,21,2019-01-02T00:00:00Z,Chelsea FC,Southampton FC,0,0,0,0,FINISHED,D
20180205,2018-19,21,2019-01-02T00:00:00Z,Huddersfield Town AFC,Burnley FC,1,2,1,2,FINISHED,A
20180206,2018-19,21,2019-01-02T00:00:00Z,Newcastle United FC,Manchester United FC,0,2,0,2,FINISHED,A
20180207,2018-19,21,2019-01-02T00:00:00Z,West Ham United FC,Brighton & Hove Albion FC,2,2,2,2,FINISHED,D
20180208,2018-19,21,2019-01-02T00:00:00Z,Wolverhampton Wanderers FC,Crystal Palace FC,0,2,0,2,FINISHED,A
20180209,2018-19,22,2019-01-03T00:00:00Z,Manchester City FC,Liverpool FC,2,1,2,1,FINISHED,H
20180210,2018-19,22,2019-01-12T00:00:00Z,West Ham United FC,Arsenal FC,1,0,1,0,FINISHED,H
20180211,2018-19,22,2019-01-12T00:00:00Z,Leicester City FC,Southampton FC,1,2,1,2,FINISHED,A
20180212,2018-19,22,2019-01-12T00:00:00Z,Crystal Palace FC,Watford FC,1,2,1,2,FINISHED,A
20180213,2018-19,22,2019-01-12T00:00:00Z,Brighton & Hove Albion FC,Liverpool FC,0,1,0,1,FINISHED,A
20180214,2018-19,22,2019-01-12T00:00:00Z,Cardiff City FC,Huddersfield Town AFC,0,0,0,0,FINISHED,D
20180215,2018-19,22,2019-01-12T00:00:00Z,Burnley FC,Fulham FC,2,1,2,1,FINISHED,H
20180216,2018-19,22,2019-01-12T00:00:00Z,Chelsea FC,Newcastle United FC,2,1,2,1,FINISHED,H
20180217,2018-19,22,2019-01-13T00:00:00Z,Everton FC,AFC Bournemouth,2,0,2,0,FINISHED,H
20180218,2018-19,22,2019-01-13T00:00:00Z,Tottenham Hotspur FC,Manchester United FC,0,1,0,1,FINISHED,A
20180219,2018-19,23,2019-01-14T00:00:00Z,Manchester City FC,Wolverhampton Wanderers FC,3,0,3,0,FINISHED,H
20180220,2018-19,23,2019-01-19T00:00:00Z,Wolverhampton Wanderers FC,Leicester City FC,4,3,4,3,FINISHED,H
20180221,2018-19,23,2019-01-19T00:00:00Z,Watford FC,Burnley FC,0,0,0,0,FINISHED,D
20180222,2018-19,23,2019-01-19T00:00:00Z,Southampton FC,Everton FC,2,1,2,1,FINISHED,H
20180223,2018-19,23,2019-01-19T00:00:00Z,Newcastle United FC,Cardiff City FC,3,0,3,0,FINISHED,H
20180224,2018-19,23,2019-01-19T00:00:00Z,Liverpool FC,Crystal Palace FC,4,3,4,3,FINISHED,H
20180225,2018-19,23,2019-01-19T00:00:00Z,AFC Bournemouth,West Ham United FC,2,0,2,0,FINISHED,H
20180226,2018-19,23,2019-01-19T00:00:00Z,Arsenal FC,Chelsea FC,2,0,2,0,FINISHED,H
20180227,2018-19,23,2019-01-19T00:00:00Z,Manchester United FC,Brighton & Hove Albion FC,2,1,2,1,FINISHED,H
20180228,2018-19,24,2019-01-20T00:00:00Z,Fulham FC,Tottenham Hotspur FC,1,2,1,2,FINISHED,A
20180229,2018-19,24,2019-01-20T00:00:00Z,Huddersfield Town AFC,Manchester City FC,0,3,0,3,FINISHED,A
20180230,2018-19,24,2019-01-29T00:00:00Z,Newcastle United FC,Manchester City FC,2,1,2,1,FINISHED,H
