match_id,season,gameweek,match_date,home_team,away_team,home_score,away_score,home_goals,away_goals,status,result
20120115,2012-13,12,2012-11-17T00:00:00Z,Queens Park Rangers FC,Southampton FC,1,3,1,3,FINISHED,A
20120116,2012-13,12,2012-11-17T00:00:00Z,Reading FC,Everton FC,2,1,2,1,FINISHED,H
20120117,2012-13,12,2012-11-18T00:00:00Z,Fulham FC,Sunderland AFC,1,3,1,3,FINISHED,A
20120118,2012-13,13,2012-11-19T00:00:00Z,West Ham United FC,Stoke City FC,1,1,1,1,FINISHED,D
20120119,2012-13,13,2012-11-24T00:00:00Z,Aston Villa FC,Arsenal FC,0,0,0,0,FINISHED,D
20120120,2012-13,13,2012-11-24T00:00:00Z,Everton FC,Norwich City FC,1,1,1,1,FINISHED,D
20120121,2012-13,13,2012-11-24T00:00:00Z,Manchester United FC,Queens Park Rangers FC,3,1,3,1,FINISHED,H
20120122,2012-13,13,2012-11-24T00:00:00Z,Stoke City FC,Fulham FC,1,0,1,0,FINISHED,H
20120123,2012-13,13,2012-11-24T00:00:00Z,Sunderland AFC,West Bromwich Albion FC,2,4,2,4,FINISHED,A
20120124,2012-13,13,2012-11-24T00:00:00Z,Wigan Athletic FC,Reading FC,3,2,3,2,FINISHED,H
20120125,2012-13,13,2012-11-25T00:00:00Z,Chelsea FC,Manchester City FC,0,0,0,0,FINISHED,D
20120126,2012-13,13,2012-11-25T00:00:00Z,Southampton FC,Newcastle United FC,2,0,2,0,FINISHED,H
20120127,2012-13,13,2012-11-25T00:00:00Z,Swansea City AFC,Liverpool FC,0,0,0,0,FINISHED,D
20120128,2012-13,13,2012-11-25T00:00:00Z,Tottenham Hotspur FC,West Ham United FC,3,1,3,1,FINISHED,H
20120129,2012-13,14,2012-11-27T00:00:00Z,Sunderland AFC,Queens Park Rangers FC,0,0,0,0,FINISHED,D
20120130,2012-13,14,2012-11-27T00:00:00Z,Aston Villa FC,Reading FC,1,0,1,0,FINISHED,H
20120131,2012-13,14,2012-11-28T00:00:00Z,Chelsea FC,Fulham FC,0,0,0,0,FINISHED,D
20120132,2012-13,14,2012-11-28T00:00:00Z,Everton FC,Arsenal FC,1,1,1,1,FINISHED,D
20120133,2012-13,14,2012-11-28T00:00:00Z,Manchester United FC,West Ham United FC,1,0,1,0,FINISHED,H
20120134,2012-13,14,2012-11-28T00:00:00Z,Southampton FC,Norwich City FC,1,1,1,1,FINISHED,D
20120135,2012-13,14,2012-11-28T00:00:00Z,Stoke City FC,Newcastle United FC,2,1,2,1,FINISHED,H
20120136,2012-13,14,2012-11-28T00:00:00Z,Swansea City AFC,West Bromwich Albion FC,3,1,3,1,FINISHED,H
20120137,2012-13,14,2012-11-28T00:00:00Z,Tottenham Hotspur FC,Liverpool FC,2,1,2,1,FINISHED,H
20120138,2012-13,14,2012-11-28T00:00:00Z,Wigan Athletic FC,Manchester City FC,0,2,0,2,FINISHED,A
20120139,2012-13,15,2012-12-01T00:00:00Z,Queens Park Rangers FC,Aston Villa FC,1,1,1,1,FINISHED,D
20120140,2012-13,15,2012-12-01T00:00:00Z,West Bromwich Albion FC,Stoke City FC,0,1,0,1,FINISHED,A
20120141,2012-13,15,2012-12-01T00:00:00Z,Reading FC,Manchester United FC,3,4,3,4,FINISHED,A
20120142,2012-13,15,2012-12-01T00:00:00Z,West Ham United FC,Chelsea FC,3,1,3,1,FINISHED,H
20120143,2012-13,15,2012-12-01T00:00:00Z,Manchester City FC,Everton FC,1,1,1,1,FINISHED,D
20120144,2012-13,15,2012-12-01T00:00:00Z,Fulham FC,Tottenham Hotspur FC,0,3,0,3,FINISHED,A
20120145,2012-13,15,2012-12-01T00:00:00Z,Arsenal FC,Swansea City AFC,0,2,0,2,FINISHED,A
20120146,2012-13,15,2012-12-01T00:00:00Z,Liverpool FC,Southampton FC,1,0,1,0,FINISHED,H
20120147,2012-13,15,2012-12-02T00:00:00Z,Norwich City FC,Sunderland AFC,2,1,2,1,FINISHED,H
20120148,2012-13,16,2012-12-03T00:00:00Z,Newcastle United FC,Wigan Athletic FC,3,0,3,0,FINISHED,H
20120149,2012-13,16,2012-12-08T00:00:00Z,Swansea City AFC,Norwich City FC,3,4,3,4,FINISHED,A
20120150,2012-13,16,2012-12-08T00:00:00Z,Sunderland AFC,Chelsea FC,1,3,1,3,FINISHED,A
20120151,2012-13,16,2012-12-08T00:00:00Z,Wigan Athletic FC,Queens Park Rangers FC,2,2,2,2,FINISHED,D
20120152,2012-13,16,2012-12-08T00:00:00Z,Aston Villa FC,Stoke City FC,0,0,0,0,FINISHED,D
20120153,2012-13,16,2012-12-08T00:00:00Z,Arsenal FC,West Bromwich Albion FC,2,0,2,0,FINISHED,H
20120154,2012-13,16,2012-12-08T00:00:00Z,Southampton FC,Reading FC,1,0,1,0,FINISHED,H
20120155,2012-13,16,2012-12-09T00:00:00Z,Everton FC,Tottenham Hotspur FC,2,1,2,1,FINISHED,H
20120156,2012-13,16,2012-12-09T00:00:00Z,Manchester City FC,Manchester United FC,2,3,2,3,FINISHED,A
20120157,2012-13,16,2012-12-09T00:00:00Z,West Ham United FC,Liverpool FC,2,3,2,3,FINISHED,A
20120158,2012-13,17,2012-12-10T00:00:00Z,Fulham FC,Newcastle United FC,2,1,2,1,FINISHED,H
20120159,2012-13,17,2012-12-11T00:00:00Z,Sunderland AFC,Reading FC,3,0,3,0,FINISHED,H
20120160,2012-13,17,2012-12-15T00:00:00Z,Queens Park Rangers FC,Fulham FC,2,1,2,1,FINISHED,H
20120161,2012-13,17,2012-12-15T00:00:00Z,Liverpool FC,Aston Villa FC,1,3,1,3,FINISHED,A
20120162,2012-13,17,2012-12-15T00:00:00Z,Manchester United FC,Sunderland AFC,3,1,3,1,FINISHED,H
20120163,2012-13,17,2012-12-15T00:00:00Z,Newcastle United FC,Manchester City FC,1,3,1,3,FINISHED,A
20120164,2012-13,17,2012-12-15T00:00:00Z,Norwich City FC,Wigan Athletic FC,2,1,2,1,FINISHED,H
20120165,2012-13,17,2012-12-15T00:00:00Z,Stoke City FC,Everton FC,1,1,1,1,FINISHED,D
20120166,2012-13,17,2012-12-16T00:00:00Z,West Bromwich Albion FC,West Ham United FC,0,0,0,0,FINISHED,D
20120167,2012-13,17,2012-12-16T00:00:00Z,Tottenham Hotspur FC,Swansea City AFC,1,0,1,0,FINISHED,H
20120168,2012-13,18,2012-12-17T00:00:00Z,Reading FC,Arsenal FC,2,5,2,5,FINISHED,A
20120169,2012-13,18,2012-12-22T00:00:00Z,Liverpool FC,Fulham FC,4,0,4,0,FINISHED,H
20120170,2012-13,18,2012-12-22T00:00:00Z,Manchester City FC,Reading FC,1,0,1,0,FINISHED,H
20120171,2012-13,18,2012-12-22T00:00:00Z,Newcastle United FC,Queens Park Rangers FC,1,0,1,0,FINISHED,H
20120172,2012-13,18,2012-12-22T00:00:00Z,Southampton FC,Sunderland AFC,0,1,0,1,FINISHED,A
20120173,2012-13,18,2012-12-22T00:00:00Z,Tottenham Hotspur FC,Stoke City FC,0,0,0,0,FINISHED,D
20120174,2012-13,18,2012-12-22T00:00:00Z,West Bromwich Albion FC,Norwich City FC,2,1,2,1,FINISHED,H
20120175,2012-13,18,2012-12-22T00:00:00Z,West Ham United FC,Everton FC,1,2,1,2,FINISHED,A
20120176,2012-13,18,2012-12-22T00:00:00Z,Wigan Athletic FC,Arsenal FC,0,1,0,1,FINISHED,A
20120177,2012-13,19,2012-12-23T00:00:00Z,Chelsea FC,Aston Villa FC,8,0,8,0,FINISHED,H
20120178,2012-13,19,2012-12-23T00:00:00Z,Swansea City AFC,Manchester United FC,1,1,1,1,FINISHED,D
20120179,2012-13,19,2012-12-26T00:00:00Z,Stoke City FC,Liverpool FC,3,1,3,1,FINISHED,H
20120180,2012-13,19,2012-12-26T00:00:00Z,Reading FC,Swansea City AFC,0,0,0,0,FINISHED,D
20120181,2012-13,19,2012-12-26T00:00:00Z,Queens Park Rangers FC,West Bromwich Albion FC,1,2,1,2,FINISHED,A
20120182,2012-13,19,2012-12-26T00:00:00Z,Norwich City FC,Chelsea FC,0,1,0,1,FINISHED,A
20120183,2012-13,19,2012-12-26T00:00:00Z,Aston Villa FC,Tottenham Hotspur FC,0,4,0,4,FINISHED,A
20120184,2012-13,19,2012-12-26T00:00:00Z,Fulham FC,Southampton FC,1,1,1,1,FINISHED,D
20120185,2012-13,19,2012-12-26T00:00:00Z,Everton FC,Wigan Athletic FC,2,1,2,1,FINISHED,H
20120186,2012-13,19,2012-12-26T00:00:00Z,Sunderland AFC,Manchester City FC,1,0,1,0,FINISHED,H
20120187,2012-13,19,2012-12-26T00:00:00Z,Manchester United FC,Newcastle United FC,4,3,4,3,FINISHED,H
20120188,2012-13,20,2012-12-29T00:00:00Z,Stoke City FC,Southampton FC,3,3,3,3,FINISHED,D
20120189,2012-13,20,2012-12-29T00:00:00Z,Reading FC,West Ham United FC,1,0,1,0,FINISHED,H
20120190,2012-13,20,2012-12-29T00:00:00Z,Sunderland AFC,Tottenham Hotspur FC,1,2,1,2,FINISHED,A
20120191,2012-13,20,2012-12-29T00:00:00Z,Norwich City FC,Manchester City FC,3,4,3,4,FINISHED,A
20120192,2012-13,20,2012-12-29T00:00:00Z,Aston Villa FC,Wigan Athletic FC,0,3,0,3,FINISHED,A
20120193,2012-13,20,2012-12-29T00:00:00Z,Fulham FC,Swansea City AFC,1,2,1,2,FINISHED,A
20120194,2012-13,20,2012-12-29T00:00:00Z,Manchester United FC,West Bromwich Albion FC,2,0,2,0,FINISHED,H
20120195,2012-13,20,2012-12-29T00:00:00Z,Arsenal FC,Newcastle United FC,7,3,7,3,FINISHED,H
20120196,2012-13,20,2012-12-30T00:00:00Z,Everton FC,Chelsea FC,1,2,1,2,FINISHED,A
20120197,2012-13,20,2012-12-30T00:00:00Z,Queens Park Rangers FC,Liverpool FC,0,3,0,3,FINISHED,A
20120198,2012-13,21,2013-01-01T00:00:00Z,Manchester City FC,Stoke City FC,3,0,3,0,FINISHED,H
20120199,2012-13,21,2013-01-01T00:00:00Z,Southampton FC,Arsenal FC,1,1,1,1,FINISHED,D
20120200,2012-13,21,2013-01-01T00:00:00Z,Swansea City AFC,Aston Villa FC,2,2,2,2,FINISHED,D
20120201,2012-13,21,2013-01-01T00:00:00Z,Tottenham Hotspur FC,Reading FC,3,1,3,1,FINISHED,H
20120202,2012-13,21,2013-01-01T00:00:00Z,West Bromwich Albion FC,Fulham FC,1,2,1,2,FINISHED,A
20120203,2012-13,21,2013-01-01T00:00:00Z,West Ham United FC,Norwich City FC,2,1,2,1,FINISHED,H
20120204,2012-13,21,2013-01-01T00:00:00Z,Wigan Athletic FC,Manchester United FC,0,4,0,4,FINISHED,A
20120205,2012-13,21,2013-01-02T00:00:00Z,Newcastle United FC,Everton FC,1,2,1,2,FINISHED,A
20120206,2012-13,21,2013-01-02T00:00:00Z,Chelsea FC,Queens Park Rangers FC,0,1,0,1,FINISHED,A
20120207,2012-13,21,2013-01-02T00:00:00Z,Liverpool FC,Sunderland AFC,3,0,3,0,FINISHED,H
20120208,2012-13,22,2013-01-12T00:00:00Z,Aston Villa FC,Southampton FC,0,1,0,1,FINISHED,A
20120209,2012-13,22,2013-01-12T00:00:00Z,Everton FC,Swansea City AFC,0,0,0,0,FINISHED,D
20120210,2012-13,22,2013-01-12T00:00:00Z,Fulham FC,Wigan Athletic FC,1,1,1,1,FINISHED,D
20120211,2012-13,22,2013-01-12T00:00:00Z,Norwich City FC,Newcastle United FC,0,0,0,0,FINISHED,D
20120212,2012-13,22,2013-01-12T00:00:00Z,Queens Park Rangers FC,Tottenham Hotspur FC,0,0,0,0,FINISHED,D
20120213,2012-13,22,2013-01-12T00:00:00Z,Reading FC,West Bromwich Albion FC,3,2,3,2,FINISHED,H
20120214,2012-13,22,2013-01-12T00:00:00Z,Stoke City FC,Chelsea FC,0,4,0,4,FINISHED,A
20120215,2012-13,22,2013-01-12T00:00:00Z,Sunderland AFC,West Ham United FC,3,0,3,0,FINISHED,H
20120216,2012-13,22,2013-01-13T00:00:00Z,Arsenal FC,Manchester City FC,0,2,0,2,FINISHED,A
20120217,2012-13,22,2013-01-13T00:00:00Z,Manchester United FC,Liverpool FC,2,1,2,1,FINISHED,H
20120218,2012-13,23,2013-01-16T00:00:00Z,Chelsea FC,Southampton FC,2,2,2,2,FINISHED,D
20120219,2012-13,23,2013-01-19T00:00:00Z,Liverpool FC,Norwich City FC,5,0,5,0,FINISHED,H
20120220,2012-13,23,2013-01-19T00:00:00Z,Manchester City FC,Fulham FC,2,0,2,0,FINISHED,H
20120221,2012-13,23,2013-01-19T00:00:00Z,Newcastle United FC,Reading FC,1,2,1,2,FINISHED,A
20120222,2012-13,23,2013-01-19T00:00:00Z,Swansea City AFC,Stoke City FC,3,1,3,1,FINISHED,H
20120223,2012-13,23,2013-01-19T00:00:00Z,West Bromwich Albion FC,Aston Villa FC,2,2,2,2,FINISHED,D
20120224,2012-13,23,2013-01-19T00:00:00Z,West Ham United FC,Queens Park Rangers FC,1,1,1,1,FINISHED,D
20120225,2012-13,23,2013-01-19T00:00:00Z,Wigan Athletic FC,Sunderland AFC,2,3,2,3,FINISHED,A
20120226,2012-13,23,2013-01-20T00:00:00Z,Chelsea FC,Arsenal FC,2,1,2,1,FINISHED,H
20120227,2012-13,23,2013-01-20T00:00:00Z,Tottenham Hotspur FC,Manchester United FC,1,1,1,1,FINISHED,D
20120228,2012-13,24,2013-01-21T00:00:00Z,Southampton FC,Everton FC,0,0,0,0,FINISHED,D
20120229,2012-13,24,2013-01-23T00:00:00Z,Arsenal FC,West Ham United FC,5,1,5,1,FINISHED,H
20120230,2012-13,24,2013-01-29T00:00:00Z,Sunderland AFC,Swansea City AFC,0,0,0,0,FINISHED,D
20120231,2012-13,24,2013-01-29T00:00:00Z,Stoke City FC,Wigan Athletic FC,2,2,2,2,FINISHED,D
20120232,2012-13,24,2013-01-29T00:00:00Z,Queens Park Rangers FC,Manchester City FC,0,0,0,0,FINISHED,D
20120233,2012-13,24,2013-01-29T00:00:00Z,Aston Villa FC,Newcastle United FC,1,2,1,2,FINISHED,A
